PHIL-PHASE1-VERIFICATION-BUNDLE-V1
bundle	sha256:05fbe29e450192732814680d9bb2259b6434423798edf536e3cf3509720c178c	sha256:3bb26610c24741d1a1c7bc82fcec99e6aa244a7982a03f76be633a30aaf4fa69	sha256:47073721af650f7f7a32ebf3c168204240c3ad806b37cdb63d6bfd0aae31fb84	sha256:83b19636c89142030113c1c835f14d7f0c49519d764c7079550ce5e18d7cf535	phase1.int002.upload.certified-release.v1	accepted
node	rev.sha256.20b4c6a273934aa400cb9f139fd2c9965ec15fd3932bd6f4241fb26eccd4cf35	sha256:52b20f4e9b55427f70d6d71cba8643e6bb478aa0452b2f0c37ecbf12a0191185
node	rev.sha256.2679ffa1cba4a3ff82cf41340311c059c32c754fcad6c1ad62a025b66078301f	sha256:ce1edcdd22b7412ab984f1efba97a092899998036f44486835b54b3e5aa3f086
node	rev.sha256.312632260e05514f69c8756e3794e156d616142a10ed41b892cfffdb46679847	sha256:17091ec1c803b15e8f047205395319a7bb91a49a1277cca920dee096853b5499
node	rev.sha256.3276f1bd62c8464714d8a7c58a9c5c9ba4e98e90884ded32f0852f960d027546	sha256:a6b0f95954bd8c7b17d6ed42d2277af55619ec4967f482e0b400b265e26b7ea3
node	rev.sha256.36b3265f5eb9abe63fef57528451cf2460894f24d31e4e773ea19fc7707d445a	sha256:a2131d84efa3b7574fb6531e9c2c0628cdcb103837405f868c687d14dc4d70eb
node	rev.sha256.3d706714c95974d58103e8661e04a7e44956f0faf0cb410291035ad61e58a2bb	sha256:811ebf2b296ab330e6c445439b1d3f8a11510dd1ac6a060dbeaa66f9cc2c979e
node	rev.sha256.85d88fbfc40056e02d9a5a1a94a0f998e200f66e6b5773d944651ebb7d35d0ed	sha256:4d8d1613265e6b8c3b66afd0c83490b58c9f352fdeb8cc61840c0dfdc7861ff2
node	rev.sha256.bc6078d79c98e9b1c21ab91c569e3b81374169fa80819661866cc12c8ad7393a	sha256:3fc6bcd0cd091c47e077977f06d76c486b253986dfc7c22f8eec8592e81a9e36
node	rev.sha256.d59fc469757549110fdeb04a75b5c179babfe90b002fafb36b0374a28af0c717	sha256:e35d3ade0789cbbbe864ee60cb881658267090c8307121623ce2296321c53660
node	rev.sha256.eb93d02a4ef09bec3a6ca712d4ca696bc237b2ebdb009575e37724b19d41704d	sha256:1c11be7c563f0be998168dfa1586349faa20d133684d486d1b1f0d0ae59225d6
node	rev.sha256.f4a932a69e3475ca087876308b13afdb2077c6cf884492a1be2b9cf65e217ea9	sha256:86c941bcfc6e5e1e5002de1a47f011f0ebff0284e647a6dd0ed07b64416ba5fc
scope	rev.sha256.20b4c6a273934aa400cb9f139fd2c9965ec15fd3932bd6f4241fb26eccd4cf35
scope	rev.sha256.2679ffa1cba4a3ff82cf41340311c059c32c754fcad6c1ad62a025b66078301f
scope	rev.sha256.312632260e05514f69c8756e3794e156d616142a10ed41b892cfffdb46679847
scope	rev.sha256.3276f1bd62c8464714d8a7c58a9c5c9ba4e98e90884ded32f0852f960d027546
scope	rev.sha256.36b3265f5eb9abe63fef57528451cf2460894f24d31e4e773ea19fc7707d445a
scope	rev.sha256.3d706714c95974d58103e8661e04a7e44956f0faf0cb410291035ad61e58a2bb
scope	rev.sha256.85d88fbfc40056e02d9a5a1a94a0f998e200f66e6b5773d944651ebb7d35d0ed
scope	rev.sha256.bc6078d79c98e9b1c21ab91c569e3b81374169fa80819661866cc12c8ad7393a
scope	rev.sha256.d59fc469757549110fdeb04a75b5c179babfe90b002fafb36b0374a28af0c717
scope	rev.sha256.eb93d02a4ef09bec3a6ca712d4ca696bc237b2ebdb009575e37724b19d41704d
scope	rev.sha256.f4a932a69e3475ca087876308b13afdb2077c6cf884492a1be2b9cf65e217ea9
evidence	evidence.upload.begin_policy.kernel	sha256:b3fd6e0be323b12304a2ed914e2ef3f2f3fb0e4c9db49677d615558dfa0c4444	rev.sha256.3d706714c95974d58103e8661e04a7e44956f0faf0cb410291035ad61e58a2bb
evidence	evidence.upload.begin_policy.runtime	sha256:6f82bc7d54f5bcaa20629a0cb5b7cc7ead6e82bc8fbdda42eba66c6aa21b07e4	rev.sha256.3d706714c95974d58103e8661e04a7e44956f0faf0cb410291035ad61e58a2bb
evidence	evidence.upload.digest.kernel	sha256:f690c08735556e74300eb0a158da3382571c92c48b583b2efd43856457eb4bea	rev.sha256.bc6078d79c98e9b1c21ab91c569e3b81374169fa80819661866cc12c8ad7393a
evidence	evidence.upload.digest.runtime	sha256:43b47386c79bb31a396187921367ac574ee1a08c50ce1512634210a3356e6a63	rev.sha256.bc6078d79c98e9b1c21ab91c569e3b81374169fa80819661866cc12c8ad7393a
evidence	evidence.upload.hello_policy.kernel	sha256:c67ea9082db371ba2102590c45b7d5398a3b346fb4fcfc6f75000f626d3d8d26	rev.sha256.20b4c6a273934aa400cb9f139fd2c9965ec15fd3932bd6f4241fb26eccd4cf35
evidence	evidence.upload.hello_policy.runtime	sha256:d0dcd1e41396c52d401ec168227088ea9940f44647e666ee14ea67df7b5f6098	rev.sha256.20b4c6a273934aa400cb9f139fd2c9965ec15fd3932bd6f4241fb26eccd4cf35
evidence	evidence.upload.ingress.begin.kernel	sha256:7a58431000ab4565df5ec2ddd8d313d12a486782d7e6b1326105b2e8af73591b	rev.sha256.f4a932a69e3475ca087876308b13afdb2077c6cf884492a1be2b9cf65e217ea9
evidence	evidence.upload.ingress.begin.runtime	sha256:b6c776379cd994743471333d8a1a6947ee78334dc4a1b932f43d42a2d2b1402b	rev.sha256.f4a932a69e3475ca087876308b13afdb2077c6cf884492a1be2b9cf65e217ea9
evidence	evidence.upload.ingress.hello.kernel	sha256:d38f6724a40310e339ba35af291c47766100339af70b0c63b9a16abb7b273eec	rev.sha256.3276f1bd62c8464714d8a7c58a9c5c9ba4e98e90884ded32f0852f960d027546
evidence	evidence.upload.ingress.hello.runtime	sha256:3eb9597d2cc8fcab3a3dfd21e4f154243552be232401859049898191220d9aad	rev.sha256.3276f1bd62c8464714d8a7c58a9c5c9ba4e98e90884ded32f0852f960d027546
evidence	evidence.upload.payload.receive.kernel	sha256:6a654fbcfdd45394fea4a3095a9ffa4b10b224a9acb06b5349659791d6c9b70d	rev.sha256.312632260e05514f69c8756e3794e156d616142a10ed41b892cfffdb46679847
evidence	evidence.upload.payload.receive.runtime	sha256:2542908082ef9c21a1bb291bb562d481ea9b3c920700a1b1049732113bc1940e	rev.sha256.312632260e05514f69c8756e3794e156d616142a10ed41b892cfffdb46679847
evidence	evidence.upload.payload.receive_contract.kernel	sha256:7dac14ff314b61b7dd42f45d03c165be69b9d6b48a44edfeed2f14fc910d1872	rev.sha256.312632260e05514f69c8756e3794e156d616142a10ed41b892cfffdb46679847
evidence	evidence.upload.payload.send.kernel	sha256:47bcf4fd1ad27fd7c872c77dd82901a8e179864ed0f0c9d8bf11be3af1e35476	rev.sha256.36b3265f5eb9abe63fef57528451cf2460894f24d31e4e773ea19fc7707d445a
evidence	evidence.upload.payload.send.runtime	sha256:909a0cae6e4c75d98bcaa6efe96fb559d1926f4e32de9e51116f457382a624a2	rev.sha256.36b3265f5eb9abe63fef57528451cf2460894f24d31e4e773ea19fc7707d445a
evidence	evidence.upload.storage.kernel	sha256:143c704874e3a58294fdc2c75800ac92e984b0d84fe343ef0e916ccc223bc515	rev.sha256.d59fc469757549110fdeb04a75b5c179babfe90b002fafb36b0374a28af0c717
